id;zona;piso;estrato;preciom;areaconst;parqueaderos;banios;habitaciones;tipo;barrio;longitud;latitud;zona_numerica;tipo_numerica
4408;Zona Centro;5;3;120;84;1;2;3;Apartamento;alameda;-76,53123;3,44011;1;1
1241;Zona Sur;4;3;135;117;2;2;3;Apartamento;alameda;-76,514;3,441;5;1
3355;Zona Centro;4;4;1100;217;1;3;1;Casa;alameda;-76,526;3,434;1;2
4351;Zona Centro;4;3;245;210;2;1;5;Casa;alameda;-76,531;3,447;1;2
4995;Zona Centro;4;3;420;235;2;3;4;Casa;alameda;-76,53435;3,44095;1;2
5156;Zona Sur;4;3;420;369;1;5;5;Casa;alameda;-76,535;3,438;5;2
5317;Zona Centro;4;3;350;260;2;2;2;Casa;alameda;-76,53581;3,43774;1;2
5370;Zona Sur;4;3;135;78;2;1;3;Apartamento;alameda;-76,536;3,436;5;1
556;Zona Norte;4;3;135;52;2;1;3;Apartamento;alameda del r¡o;-76,4989;3,49666;2;1
655;Zona Norte;4;3;280;148;2;4;4;Casa;alameda del r¡o;-76,5005;3,49584;2;2
908;Zona Norte;4;3;115;55;2;1;3;Apartamento;alameda del rio;-76,505;3,492;2;1
947;Zona Norte;2;3;165;55;1;2;3;Apartamento;alamos;-76,50632;3,48853;2;1
1666;Zona Norte;2;4;275;120;1;2;4;Casa;alamos;-76,517;3,475;2;2
4600;Zona Norte;2;3;220;150;1;2;4;Casa;alamos;-76,532;3,452;2;2
187;Zona Norte;7;3;125;62;2;2;3;Apartamento;alamos;-76,488;3,469;2;1
907;Zona Norte;9;4;135;60;1;2;3;Apartamento;alamos;-76,505;3,488;2;1
905;Zona Norte;11;4;140;62;2;2;2;Apartamento;alamos;-76,505;3,488;2;1
906;Zona Norte;4;3;160;61;1;2;3;Apartamento;alamos;-76,505;3,489;2;1
935;Zona Norte;4;3;116;54;2;2;3;Apartamento;alamos;-76,506;3,49;2;1
936;Zona Norte;4;4;115;55;2;1;3;Apartamento;alamos;-76,506;3,492;2;1
986;Zona Norte;4;4;145;60;2;2;3;Apartamento;alamos;-76,507;3,486;2;1
1127;Zona Norte;4;3;250;135;2;3;4;Casa;alamos;-76,511;3,486;2;2
1134;Zona Norte;4;4;155;78;1;2;3;Apartamento;alamos;-76,511;3,482;2;1
3409;Zona Norte;4;3;145;58;1;2;2;Apartamento;alamos;-76,526;3,434;2;1
3986;Zona Norte;4;4;130;60;2;2;3;Apartamento;alamos;-76,529;3,413;2;1
3236;Zona Sur;4;4;240;95;2;3;3;Casa;alborada;-76,525;3,435;5;2
3984;Zona Norte;4;3;120;58;1;2;3;Apartamento;alcazares;-76,529;3,413;2;1
3985;Zona Norte;4;3;78;56;2;1;3;Apartamento;alcazares;-76,529;3,413;2;1
7139;Zona Sur;3;3;240;75;2;3;5;Casa;alf?¸rez real;-76,54784;3,38842;5;2
6975;Zona Sur;6;4;220;75;1;2;3;Apartamento;alf?¸rez real;-76,54627;3,39109;5;1
5615;Zona Sur;8;3;210;72;2;2;3;Apartamento;alf?¸rez real;-76,53764;3,44924;5;1
6262;Zona Sur;4;3;105;68;2;2;3;Apartamento;alf?¸rez real;-76,54168;3,44758;5;1
7396;Zona Sur;4;3;115;58;1;2;2;Apartamento;alf?¸rez real;-76,54924;3,39121;5;1
1126;Zona Sur;4;5;380;151;1;3;3;Casa;alferez real;-76,511;3,452;5;2
6949;Zona Sur;4;4;220;84;2;2;3;Apartamento;alferez real;-76,546;3,39;5;1
73;Zona Oriente;1;3;350;350;2;3;5;Casa;alfonso l¢pez;-76,47908;3,46466;4;2
74;Zona Oriente;1;3;180;136;2;1;4;Casa;alfonso l¢pez;-76,4792;3,4639;4;2
77;Zona Oriente;1;3;190;410;1;2;2;Casa;alfonso l¢pez;-76,47969;3,45105;4;2
82;Zona Oriente;1;3;115;111;1;2;4;Apartamento;alfonso l¢pez;-76,48141;3,45379;4;1
85;Zona Oriente;1;3;200;146;1;2;4;Casa;alfonso l¢pez;-76,4818;3,45955;4;2
99;Zona Oriente;1;3;403;384;1;3;5;Casa;alfonso l¢pez;-76,48295;3,46266;4;2
105;Zona Oriente;1;3;450;162,5;2;2;4;Casa;alfonso l¢pez;-76,48356;3,46416;4;2
109;Zona Oriente;1;4;350;126;2;3;3;Casa;alfonso l¢pez;-76,48383;3,45853;4;2
78;Zona Oriente;2;3;58;50;1;1;2;Apartamento;alfonso l¢pez;-76,47978;3,45131;4;1
96;Zona Oriente;2;3;320;225;2;3;8;Casa;alfonso l¢pez;-76,48256;3,45615;4;2
128;Zona Oriente;2;3;85;70;2;1;3;Casa;alfonso l¢pez;-76,48521;3,46191;4;2
72;Zona Oriente;3;3;250;300;1;5;9;Casa;alfonso l¢pez;-76,47897;3,45313;4;2
154;Zona Oriente;3;3;400;163;2;3;3;Casa;alfonso l¢pez;-76,48684;3,45043;4;2
1360;Zona Oriente;3;3;320;370;2;5;5;Casa;alfonso l¢pez;-76,51549;3,44602;4;2
76;Zona Oriente;4;3;160;69;3;2;4;Casa;alfonso l¢pez;-76,47967;3,45828;4;2
79;Zona Oriente;4;3;215;154;2;2;5;Casa;alfonso l¢pez;-76,48058;3,45203;4;2
81;Zona Oriente;4;3;135;180;1;1;5;Casa;alfonso l¢pez;-76,48118;3,46091;4;2
86;Zona Oriente;4;3;175;140;2;2;4;Casa;alfonso l¢pez;-76,48185;3,45806;4;2
91;Zona Oriente;4;3;280;260;2;4;5;Casa;alfonso l¢pez;-76,48227;3,45388;4;2
106;Zona Oriente;4;3;320;162;2;2;5;Casa;alfonso l¢pez;-76,48368;3,46204;4;2
4507;Zona Oriente;4;3;170;154;1;3;3;Casa;alfonso l¢pez;-76,53198;3,45165;4;2
114;Zona Oriente;4;3;160;136;2;2;4;Casa;alfonso l¢pez i;-76,484;3,452;4;2
97;Zona Oriente;3;3;220;450;1;4;7;Casa;alfonso lopez;-76,4826;3,46768;4;2
7946;Zona Sur;10;3;230;63;1;2;2;Apartamento;alto jord n;-76,553;3,372;5;1
8187;Zona Sur;2;5;650;200;2;4;3;Casa;altos de guadalupe;-76,557;3,408;5;2
8212;Zona Oeste;2;5;570;143;2;4;4;Casa;altos de guadalupe;-76,55782;3,41171;3;2
8102;Zona Sur;5;5;344;107;2;2;3;Apartamento;altos de guadalupe;-76,555;3,41;5;1
8186;Zona Sur;4;5;420;310;2;3;4;Casa;altos de guadalupe;-76,557;3,408;5;2
3741;Zona Norte;2;5;300;76;1;2;2;Apartamento;altos de menga;-76,528;3,489;2;1
647;Zona Norte;3;3;125;65;2;2;2;Apartamento;altos de menga;-76,50021;3,47579;2;1
385;Zona Norte;4;6;378;96,81;2;3;3;Apartamento;altos de menga;-76,49477;3,45232;2;1
7812;Zona Oeste;4;6;500;125;2;3;3;Apartamento;altos de santa;-76,552;3,431;3;1
7443;Zona Oriente;1;3;240;350;1;3;8;Casa;antonio nari¤o;-76,54973;3,42484;4;2
796;Zona Oriente;3;3;170;290;2;3;7;Casa;antonio nari¤o;-76,50307;3,41117;4;2
2879;Zona Centro;1;3;148;86;1;2;3;Casa;aranjuez;-76,52261;3,43495;1;2
2991;Zona Centro;1;3;215;74;2;1;2;Casa;aranjuez;-76,52317;3,43646;1;2
3180;Zona Centro;1;3;340;240;1;4;7;Casa;aranjuez;-76,52411;3,43519;1;2
2873;Zona Centro;2;3;270;142,75;1;4;7;Casa;aranjuez;-76,52252;3,43619;1;2
2892;Zona Centro;2;3;270;142,75;1;4;7;Casa;aranjuez;-76,52266;3,43619;1;2
4411;Zona Centro;2;3;350;340;1;4;10;Casa;aranjuez;-76,53126;3,43908;1;2
2993;Zona Centro;3;3;350;280;1;3;6;Casa;aranjuez;-76,52319;3,43507;1;2
2564;Zona Centro;4;3;270;135;2;3;5;Casa;aranjuez;-76,521;3,437;1;2
2565;Zona Centro;4;3;315;216;2;3;5;Casa;aranjuez;-76,521;3,437;1;2
2767;Zona Sur;4;3;215;73;1;1;2;Casa;aranjuez;-76,522;3,438;5;2
2808;Zona Centro;4;3;547;487;2;2;3;Casa;aranjuez;-76,52206;3,43674;1;2
2876;Zona Centro;4;3;205;101;2;1;2;Casa;aranjuez;-76,52256;3,43708;1;2
2933;Zona Centro;4;3;300;245;2;5;8;Casa;aranjuez;-76,523;3,436;1;2
3198;Zona Centro;4;3;450;251;1;4;3;Casa;aranjuez;-76,5245;3,43688;1;2
3354;Zona Centro;4;3;220;130;2;1;2;Casa;aranjuez;-76,526;3,434;1;2
4652;Zona Oeste;1;6;400;177;2;3;3;Apartamento;arboleda;-76,532;3,452;3;1
7073;Zona Sur;2;6;910;182;2;4;3;Apartamento;arboleda;-76,547;3,449;5;1
8312;Zona Oeste;4;6;1300;318;2;4;2;Apartamento;arboleda;-76,576;3,454;3;1
7367;Zona Oeste;4;6;1700;373;4;4;2;Apartamento;arboleda;-76,549;3,448;3;1
8272;Zona Oeste;4;5;1500;400;2;3;3;Apartamento;arboleda;-76,56123;3,45246;3;1
2469;Zona Oriente;4;3;130;117;1;2;3;Casa;arboleda campestre candelaria;-76,52049;3,41668;4;2
7076;Zona Oeste;1;6;410;149;2;2;2;Apartamento;arboledas;-76,54701;3,44902;3;1
5094;Zona Oeste;2;6;1700;224;4;4;3;Apartamento;arboledas;-76,53464;3,45138;3;1
6383;Zona Oeste;2;6;600;350;2;4;5;Apartamento;arboledas;-76,54216;3,44891;3;1
6910;Zona Oeste;2;6;530;114;2;3;2;Apartamento;arboledas;-76,54595;3,44986;3;1
7095;Zona Oeste;2;6;298;158,3;2;4;4;Apartamento;arboledas;-76,5474;3,44697;3;1
7262;Zona Oeste;2;5;580;245;2;4;5;Apartamento;arboledas;-76,54848;3,44895;3;1
7314;Zona Oeste;2;6;720;240;2;3;3;Apartamento;arboledas;-76,5488;3,44895;3;1
7423;Zona Oeste;2;6;450;149,4;2;3;3;Apartamento;arboledas;-76,54966;3,45157;3;1
196;Zona Oeste;3;6;450;149;1;3;2;Apartamento;arboledas;-76,48858;3,46912;3;1
6951;Zona Oeste;3;6;500;119;2;3;3;Apartamento;arboledas;-76,54602;3,4489;3;1
6994;Zona Oeste;3;6;530;166;2;4;4;Apartamento;arboledas;-76,5466;3,44694;3;1
7029;Zona Oeste;3;6;520;118;2;2;3;Apartamento;arboledas;-76,54698;3,44561;3;1
7286;Zona Oeste;3;6;640;167,38;2;4;3;Apartamento;arboledas;-76,5487;3,449;3;1
7287;Zona Oeste;3;6;620;155;2;4;4;Apartamento;arboledas;-76,5487;3,449;3;1
7312;Zona Oeste;3;6;720;186;2;4;3;Apartamento;arboledas;-76,5488;3,44895;3;1
8106;Zona Oeste;3;6;640;127;2;5;4;Apartamento;arboledas;-76,55514;3,44745;3;1
5586;Zona Oeste;4;6;388;196,55;1;2;4;Apartamento;arboledas;-76,5374;3,45324;3;1
7077;Zona Oeste;4;6;550;110;2;3;2;Apartamento;arboledas;-76,54701;3,44898;3;1
7317;Zona Oeste;4;6;1300;303;2;4;3;Apartamento;arboledas;-76,5488;3,44895;3;1
7698;Zona Oeste;4;6;998;217;2;4;3;Apartamento;arboledas;-76,55136;3,44651;3;1
8107;Zona Oeste;4;6;800;320;2;3;4;Apartamento;arboledas;-76,55516;3,44746;3;1
7414;Zona Oeste;5;6;950;220;3;4;3;Apartamento;arboledas;-76,54945;3,44838;3;1
8048;Zona Oeste;5;6;700;151;3;5;3;Apartamento;arboledas;-76,55428;3,4478;3;1
7277;Zona Oeste;7;6;450;86;2;2;2;Apartamento;arboledas;-76,54859;3,44895;3;1
7288;Zona Oeste;7;6;790;267;4;4;2;Apartamento;arboledas;-76,54871;3,44812;3;1
7315;Zona Oeste;7;6;1200;199;3;5;4;Apartamento;arboledas;-76,5488;3,44895;3;1
7313;Zona Oeste;8;6;700;212;2;3;3;Apartamento;arboledas;-76,5488;3,44895;3;1
7321;Zona Oeste;8;6;620;317;2;6;5;Apartamento;arboledas;-76,54883;3,44981;3;1
6979;Zona Oeste;9;6;620;183;3;3;2;Apartamento;arboledas;-76,54634;3,44952;3;1
7316;Zona Oeste;10;6;950;197;2;5;4;Apartamento;arboledas;-76,5488;3,44895;3;1
6990;Zona Oeste;11;6;650;220;2;3;3;Apartamento;arboledas;-76,54653;3,44626;3;1
6478;Zona Oeste;4;6;620;157;2;4;4;Apartamento;arboledas;-76,54298;3,4508;3;1
6558;Zona Oeste;4;6;650;204;2;4;4;Apartamento;arboledas;-76,54325;3,45075;3;1
6582;Zona Oeste;4;6;1300;286;2;5;3;Apartamento;arboledas;-76,54346;3,45105;3;1
7124;Zona Oeste;4;6;530;130;2;3;2;Apartamento;arboledas;-76,54767;3,44865;3;1
7238;Zona Oeste;4;6;900;250;2;4;3;Apartamento;arboledas;-76,54829;3,44603;3;1
7239;Zona Oeste;4;6;980;196;2;4;3;Apartamento;arboledas;-76,54829;3,44603;3;1
8238;Zona Oeste;4;6;550;160;2;4;3;Apartamento;arboledas;-76,55943;3,38902;3;1
915;Zona Oriente;2;3;320;154;2;4;8;Casa;atanasio girardot;-76,50529;3,44184;4;2
999;Zona Oriente;2;3;135;120;2;2;4;Apartamento;atanasio girardot;-76,50737;3,44454;4;1
1038;Zona Oriente;2;3;310;153;2;5;6;Casa;atanasio girardot;-76,50819;3,44334;4;2
1071;Zona Oriente;2;3;190;196;1;2;6;Casa;atanasio girardot;-76,50901;3,44318;4;2
970;Zona Oriente;3;3;280;179;1;5;10;Casa;atanasio girardot;-76,50684;3,44311;4;2
667;Zona Oriente;4;3;260;225;2;4;5;Casa;atanasio girardot;-76,50069;3,44855;4;2
920;Zona Oriente;4;3;310;288;1;4;8;Casa;atanasio girardot;-76,50558;3,44232;4;2
931;Zona Norte;4;3;400;150;1;3;7;Casa;atanasio girardot;-76,506;3,443;2;2
1017;Zona Oriente;4;3;200;1365;2;1;4;Casa;atanasio girardot;-76,5079;3,44334;4;2
5100;Zona Oriente;4;3;370;520;2;6;7;Casa;autopista sur;-76,53466;3,4223;4;2
7535;Zona Oeste;4;6;430;118;2;3;3;Apartamento;bajo aguacatal;-76,55;3,457;3;1
455;Zona Norte;1;3;110;65;2;1;3;Apartamento;barranquilla;-76,49607;3,47609;2;1
590;Zona Norte;7;3;135;54;2;2;3;Apartamento;barranquilla;-76,49918;3,47864;2;1
309;Zona Norte;4;3;250;240;1;2;4;Casa;barranquilla;-76,49265;3,47429;2;2
367;Zona Norte;4;3;176;75;2;2;3;Casa;barranquilla;-76,4942;3,47644;2;2
372;Zona Norte;4;3;113;58;2;2;3;Apartamento;barranquilla;-76,49447;3,47698;2;1
433;Zona Norte;4;3;243;150;2;4;4;Casa;barranquilla;-76,49575;3,46901;2;2
129;Zona Oriente;4;3;160;136;2;2;4;Casa;barrio 7de agosto;-76,48543;3,45039;4;2
1816;Zona Oriente;4;3;750;183;2;3;4;Casa;barrio el recuerdo;-76,51772;3,46116;4;2
5637;Zona Sur;1;4;500;392;2;2;3;Casa;barrio eucar¡stico;-76,53786;3,42582;5;2
2683;Zona Centro;1;3;165;102;1;1;3;Casa;barrio obrero;-76,52149;3,44497;1;2
911;Zona Norte;4;3;240;62;2;2;3;Casa;barrio tranquilo y;-76,50519;3,48641;2;2
210;Zona Norte;4;3;450;396;2;4;7;Casa;base a?¸rea;-76,489;3,447;2;2
446;Zona Norte;4;3;412;140;1;4;6;Casa;base a?¸rea;-76,496;3,45;2;2
1278;Zona Centro;1;3;260;211;1;3;4;Casa;belalcazar;-76,51471;3,42346;1;2
2698;Zona Centro;1;3;150;108;2;2;4;Casa;Belalcazar;-76,52158;3,44198;1;2
930;Zona Sur;4;3;150;108;2;1;3;Casa;belalcazar;-76,506;3,404;5;2
1090;Zona Centro;4;3;150;125;2;1;4;Casa;belalcazar;-76,51;3,439;1;2
8279;Zona Sur;3;3;130;77;1;2;3;Apartamento;belisario caicedo;-76,56246;3,41772;5;1
822;Zona Sur;5;3;150;73;1;2;3;Apartamento;belisario caicedo;-76,50339;3,47701;5;1
5284;Zona Oeste;1;4;180;63,7;1;2;2;Apartamento;bella suiza;-76,53555;3,41234;3;1
8210;Zona Oeste;1;4;260;120;1;3;3;Casa;bella suiza;-76,55771;3,41095;3;2
8285;Zona Oeste;1;5;1200;900;5;4;4;Casa;bella suiza;-76,56387;3,4103;3;2
8288;Zona Sur;1;5;310;166;2;4;3;Apartamento;bella suiza;-76,564;3,41;5;1
8290;Zona Oeste;1;5;390;224;2;3;4;Casa;bella suiza;-76,56458;3,4086;3;2
8294;Zona Sur;1;5;175;64;1;2;2;Apartamento;bella suiza;-76,56493;3,40916;5;1
8287;Zona Sur;2;5;285;120;2;4;3;Apartamento;bella suiza;-76,564;3,41;5;1
8295;Zona Oeste;2;5;275;114,68;1;3;3;Apartamento;bella suiza;-76,56498;3,40912;3;1
8299;Zona Sur;2;6;305;125;2;3;3;Apartamento;bella suiza;-76,565;3,408;5;1
4876;Zona Oeste;3;5;410;300;3;3;6;Casa;bella suiza;-76,53353;3,40459;3;2
8293;Zona Sur;3;5;185;78;1;2;3;Apartamento;bella suiza;-76,56475;3,41022;5;1
5116;Zona Oeste;4;4;270;115;1;3;3;Apartamento;bella suiza;-76,5348;3,40474;3;1
8301;Zona Oeste;4;5;220;92;2;3;3;Apartamento;bella suiza;-76,56521;3,40873;3;1
4879;Zona Oeste;5;4;185;88;1;2;3;Apartamento;bella suiza;-76,53353;3,40459;3;1
6851;Zona Oeste;4;5;420;270;2;4;5;Casa;bella suiza;-76,5452;3,40827;3;2
7728;Zona Oeste;4;6;1200;700;4;6;4;Casa;bella suiza;-76,55157;3,44565;3;2
7734;Zona Oeste;4;5;450;350;3;4;5;Casa;bella suiza;-76,5517;3,40861;3;2
8280;Zona Oeste;4;5;291;68;2;2;3;Apartamento;bella suiza;-76,56295;3,41275;3;1
4941;Zona Sur;4;5;500;320;2;8;9;Casa;bella suiza alta;-76,534;3,405;5;2
8297;Zona Oeste;4;5;330;112;2;4;3;Casa;bella suiza alta;-76,565;3,408;3;2
8298;Zona Sur;4;5;1350;390;8;10;10;Casa;bella suiza alta;-76,565;3,409;5;2
8300;Zona Oeste;4;5;480;280;4;4;4;Apartamento;bella suiza alta;-76,565;3,408;3;1
4651;Zona Oeste;2;5;220;70;1;2;2;Apartamento;bellavista;-76,532;3,452;3;1
7160;Zona Oeste;2;6;1200;435;2;4;4;Casa;bellavista;-76,548;3,446;3;2
7261;Zona Oeste;2;6;430;155;2;4;4;Apartamento;bellavista;-76,54848;3,44646;3;1
7509;Zona Oeste;2;5;1200;660;2;3;4;Casa;bellavista;-76,55;3,447;3;2
7558;Zona Oeste;2;4;220;62;1;2;2;Apartamento;bellavista;-76,55029;3,4454;3;1
7702;Zona Oeste;2;6;570;126;2;3;2;Apartamento;bellavista;-76,55139;3,44571;3;1
7781;Zona Oeste;2;6;650;233;1;4;3;Casa;bellavista;-76,552;3,441;3;2
8232;Zona Oeste;2;6;900;250;2;5;4;Apartamento;bellavista;-76,559;3,419;3;1
8035;Zona Oeste;3;5;680;240;2;4;4;Casa;bellavista;-76,55404;3,44338;3;2
4964;Zona Oeste;4;5;450;140;2;2;3;Apartamento;bellavista;-76,534;3,451;3;1
5369;Zona Oeste;4;6;760;158;2;5;3;Apartamento;bellavista;-76,536;3,451;3;1
7283;Zona Oeste;4;6;600;142;2;4;4;Apartamento;bellavista;-76,54868;3,44668;3;1
7575;Zona Oeste;4;6;600;135;2;5;4;Apartamento;bellavista;-76,55059;3,44553;3;1
7747;Zona Oeste;4;5;450;140;2;3;3;Apartamento;bellavista;-76,5518;3,44094;3;1
7869;Zona Oeste;4;6;600;135;2;3;3;Apartamento;bellavista;-76,55259;3,44702;3;1
8110;Zona Oeste;4;5;320;107;2;2;2;Apartamento;bellavista;-76,55522;3,4475;3;1
6027;Zona Oeste;5;5;300;90;2;2;3;Apartamento;bellavista;-76,54;3,449;3;1
7191;Zona Oeste;5;6;1380;264;3;4;3;Apartamento;bellavista;-76,548;3,446;3;1
7626;Zona Oeste;7;4;620;220;4;4;2;Apartamento;bellavista;-76,55093;3,44762;3;1
7988;Zona Oeste;7;5;650;220;4;4;3;Apartamento;bellavista;-76,55365;3,44416;3;1
8101;Zona Oeste;7;5;465;132;2;4;3;Apartamento;bellavista;-76,555;3,445;3;1
4318;Zona Oeste;8;5;320;107;1;2;3;Apartamento;bellavista;-76,5309;3,4513;3;1
5093;Zona Oeste;8;6;440;135;2;3;3;Apartamento;bellavista;-76,53464;3,44987;3;1
7705;Zona Oeste;8;5;440;135;2;3;3;Apartamento;bellavista;-76,55141;3,44578;3;1
7811;Zona Oeste;8;5;750;220;2;4;3;Apartamento;bellavista;-76,552;3,445;3;1
8275;Zona Oeste;8;6;700;123;2;3;4;Apartamento;bellavista;-76,562;3,423;3;1
4599;Zona Oeste;4;6;680;225;2;5;3;Casa;bellavista;-76,532;3,452;3;2
6709;Zona Oeste;4;5;480;180;2;3;3;Apartamento;bellavista;-76,544;3,39;3;1
6839;Zona Oeste;4;6;900;250;2;3;4;Apartamento;bellavista;-76,545;3,434;3;1
6947;Zona Oeste;4;6;980;196;3;4;3;Apartamento;bellavista;-76,546;3,448;3;1
7070;Zona Oeste;4;6;900;250;2;3;4;Apartamento;bellavista;-76,547;3,439;3;1
7071;Zona Oeste;4;6;999;250;2;4;4;Apartamento;bellavista;-76,547;3,439;3;1
7072;Zona Oeste;4;6;430;148;2;3;2;Apartamento;bellavista;-76,547;3,439;3;1
7159;Zona Oeste;4;5;680;240;2;5;3;Casa;bellavista;-76,548;3,448;3;2
7190;Zona Oeste;4;6;530;113;2;4;3;Apartamento;bellavista;-76,548;3,446;3;1
7275;Zona Oeste;4;6;650;196;2;3;3;Apartamento;bellavista;-76,54857;3,44647;3;1
7701;Zona Oeste;4;5;637;126;2;2;3;Apartamento;bellavista;-76,55139;3,44571;3;1
7703;Zona Oeste;4;6;750;220;2;4;3;Apartamento;bellavista;-76,55139;3,44571;3;1
7765;Zona Oeste;4;5;450;140;2;3;3;Apartamento;bellavista;-76,55189;3,44079;3;1
7943;Zona Oeste;4;5;380;110;2;2;3;Apartamento;bellavista;-76,553;3,443;3;1
7944;Zona Oeste;4;5;300;107;2;2;2;Apartamento;bellavista;-76,553;3,442;3;1
8005;Zona Oeste;4;5;330;145;3;4;3;Casa;bellavista;-76,554;3,442;3;2
8276;Zona Oeste;4;5;393;131;2;3;3;Apartamento;bellavista;-76,562;3,423;3;1
1665;Zona Oriente;1;3;170;150;1;1;5;Casa;benjam¡n herrera;-76,517;3,446;4;2
1802;Zona Oriente;1;4;300;250;2;6;6;Casa;benjam¡n herrera;-76,51768;3,44839;4;2
5316;Zona Oriente;1;3;198;112;1;2;4;Casa;benjam¡n herrera;-76,5358;3,45212;4;2
854;Zona Oriente;2;3;85;60;2;2;2;Casa;benjam¡n herrera;-76,504;3,4;4;2
1787;Zona Oriente;2;3;155;160;2;3;7;Casa;benjam¡n herrera;-76,51752;3,44774;4;2
1426;Zona Centro;4;3;390;150;4;4;6;Casa;benjam¡n herrera;-76,516;3,447;1;2
1664;Zona Centro;4;3;290;237;2;6;10;Casa;benjam¡n herrera;-76,517;3,448;1;2
5500;Zona Oriente;4;3;330;189;1;3;6;Casa;benjam¡n herrera;-76,537;3,416;4;2
4598;Zona Norte;4;3;154;104;2;2;4;Casa;berlin;-76,532;3,452;2;2
301;Zona Sur;4;3;115;57;2;1;3;Apartamento;bloques del limonar;-76,492;3,473;5;1
5534;Zona Sur;1;4;175;69;1;2;3;Apartamento;bochalema;-76,537;3,416;5;1
43;Zona Sur;3;4;175;59;1;2;2;Apartamento;bochalema;-76,47;3,427;5;1
2405;Zona Sur;3;4;155;62;1;2;2;Apartamento;bochalema;-76,52;3,367;5;1
793;Zona Sur;5;4;121;47;2;1;2;Apartamento;bochalema;-76,503;3,398;5;1
903;Zona Sur;5;4;165;60;2;2;3;Apartamento;bochalema;-76,505;3,398;5;1
740;Zona Sur;6;4;260;86;1;2;3;Apartamento;bochalema;-76,502;3,4;5;1
5368;Zona Sur;6;4;226;64;1;2;3;Apartamento;bochalema;-76,536;3,364;5;1
695;Zona Sur;7;4;155;60;2;2;3;Apartamento;bochalema;-76,501;3,451;5;1
1157;Zona Sur;7;4;225;84;1;2;3;Apartamento;bochalema;-76,512;3,405;5;1
904;Zona Sur;8;5;280;94;1;2;3;Apartamento;bochalema;-76,505;3,451;5;1
693;Zona Sur;9;4;225;72;1;2;3;Apartamento;bochalema;-76,501;3,4;5;1
3740;Zona Sur;10;4;147;60;2;2;2;Apartamento;bochalema;-76,528;3,426;5;1
643;Zona Sur;4;4;230;69;1;3;3;Apartamento;bochalema;-76,5;3,401;5;1
694;Zona Sur;4;4;170;60;2;2;3;Apartamento;bochalema;-76,501;3,45;5;1
696;Zona Sur;4;4;180;57;2;2;2;Apartamento;bochalema;-76,501;3,45;5;1
697;Zona Sur;4;4;165;65;2;2;3;Apartamento;bochalema;-76,501;3,442;5;1
741;Zona Sur;4;5;164;54;1;2;3;Apartamento;bochalema;-76,502;3,452;5;1
1031;Zona Sur;4;4;180;70;1;2;2;Apartamento;bochalema;-76,508;3,463;5;1
1133;Zona Sur;4;5;250;90;1;2;3;Apartamento;bochalema;-76,511;3,469;5;1
1240;Zona Sur;4;4;265;86;1;2;2;Apartamento;bochalema;-76,514;3,406;5;1
2406;Zona Sur;4;4;215;72;2;2;3;Apartamento;bochalema;-76,52;3,365;5;1
3408;Zona Sur;4;5;280;90;1;2;3;Apartamento;bochalema;-76,526;3,434;5;1
3738;Zona Sur;4;4;230;66;1;2;3;Apartamento;bochalema;-76,528;3,397;5;1
3739;Zona Sur;4;4;147;60;2;2;2;Apartamento;bochalema;-76,528;3,426;5;1
3980;Zona Sur;4;4;210;72;1;3;2;Apartamento;bochalema;-76,529;3,413;5;1
3981;Zona Sur;4;4;135;60;1;2;3;Apartamento;bochalema;-76,529;3,413;5;1
3982;Zona Sur;4;4;160;60;2;2;3;Apartamento;bochalema;-76,529;3,413;5;1
3983;Zona Sur;4;4;140;58;1;2;3;Apartamento;bochalema;-76,529;3,413;5;1
4375;Zona Sur;4;4;240;60;1;2;3;Apartamento;bochalema;-76,531;3,413;5;1
4650;Zona Sur;4;4;180;63;2;2;3;Apartamento;bochalema;-76,532;3,414;5;1
6708;Zona Sur;4;4;225;72;1;2;3;Apartamento;bochalema;-76,544;3,357;5;1
7364;Zona Sur;4;4;230;65;1;2;3;Apartamento;bochalema;-76,549;3,418;5;1
7365;Zona Sur;4;4;270;89;1;2;3;Apartamento;bochalema;-76,549;3,422;5;1
1511;Zona Norte;4;3;72;48;2;1;2;Apartamento;bolivariano;-76,51641;3,46921;2;1
7363;Zona Oeste;4;6;750;318;2;5;3;Apartamento;bosques de alboleda;-76,549;3,451;3;1
4703;Zona Sur;1;4;490;250;2;4;4;Casa;bosques del limonar;-76,53245;3,40004;5;2
5057;Zona Sur;1;5;490;250;2;4;4;Casa;bosques del limonar;-76,53464;3,44987;5;2
5092;Zona Sur;1;4;310;107;1;3;4;Apartamento;bosques del limonar;-76,53464;3,44987;5;1
4966;Zona Sur;2;4;205;72;2;3;3;Apartamento;bosques del limonar;-76,53401;3,40074;5;1
4830;Zona Sur;3;4;550;294;3;4;4;Casa;bosques del limonar;-76,53304;3,40018;5;2
4987;Zona Sur;3;4;220;80;1;3;3;Casa;bosques del limonar;-76,53419;3,39802;5;2
5099;Zona Sur;3;5;655;300;3;5;5;Casa;bosques del limonar;-76,53465;3,40004;5;2
3468;Zona Sur;4;4;160;61;2;1;2;Apartamento;bosques del limonar;-76,52653;3,43217;5;1
4825;Zona Sur;4;4;230;108;2;3;3;Apartamento;bosques del limonar;-76,533;3,408;5;1
4826;Zona Sur;4;4;230;108;2;3;3;Apartamento;bosques del limonar;-76,533;3,408;5;1
